Data
"{'data/savee/JK_su06.wav': ('data/savee/DC_h08.wav', 10.768663789290521)}"
"{'data/savee/JK_su06.wav': ('data/savee/JE_su06.wav', 10.19507444658668)}"
"{'data/savee/JK_n03.wav': ('data/savee/DC_sa03.wav', 7.645014430914826)}"
"{'data/savee/JK_n03.wav': ('data/savee/JE_n18.wav', 10.514869971019262)}"
"{'data/savee/JK_d02.wav': ('data/savee/DC_h02.wav', 10.58398552790436)}"
"{'data/savee/JK_d02.wav': ('data/savee/JE_f02.wav', 10.615567239197217)}"
"{'data/savee/JK_n05.wav': ('data/savee/DC_sa09.wav', 12.174273844884539)}"
"{'data/savee/JK_n05.wav': ('data/savee/JE_d06.wav', 12.07883693005797)}"
"{'data/savee/JK_d13.wav': ('data/savee/DC_d13.wav', 11.572029957448262)}"
"{'data/savee/JK_d13.wav': ('data/savee/JE_h14.wav', 13.498647599922828)}"
"{'data/savee/JK_d07.wav': ('data/savee/DC_d07.wav', 9.918177994591515)}"
"{'data/savee/JK_d07.wav': ('data/savee/JE_d07.wav', 10.492650762636913)}"
"{'data/savee/JK_a01.wav': ('data/savee/DC_f01.wav', 10.393103822965953)}"
"{'data/savee/JK_a01.wav': ('data/savee/JE_h01.wav', 11.071803974102323)}"
"{'data/savee/JK_sa02.wav': ('data/savee/DC_f02.wav', 10.45963894815734)}"
"{'data/savee/JK_sa02.wav': ('data/savee/JE_f02.wav', 10.296767603093231)}"
"{'data/savee/JK_f02.wav': ('data/savee/DC_a02.wav', 10.16050337662516)}"
"{'data/savee/JK_f02.wav': ('data/savee/JE_a02.wav', 9.595211226867905)}"
"{'data/savee/JK_n26.wav': ('data/savee/DC_su05.wav', 10.821969654396057)}"
"{'data/savee/JK_n26.wav': ('data/savee/JE_su05.wav', 11.689083013877584)}"
"{'data/savee/JK_d04.wav': ('data/savee/DC_su13.wav', 10.363304374999707)}"
"{'data/savee/JK_d04.wav': ('data/savee/JE_d04.wav', 10.699488377745288)}"
"{'data/savee/JK_n15.wav': ('data/savee/DC_n15.wav', 11.635183228780939)}"
"{'data/savee/JK_n15.wav': ('data/savee/JE_n15.wav', 12.348869212962292)}"
"{'data/savee/JK_h12.wav': ('data/savee/DC_h12.wav', 11.875124862586762)}"
"{'data/savee/JK_h12.wav': ('data/savee/JE_h12.wav', 13.222024696763082)}"
"{'data/savee/JK_d12.wav': ('data/savee/DC_d07.wav', 11.549348798092275)}"
"{'data/savee/JK_d12.wav': ('data/savee/JE_f13.wav', 11.80601818293208)}"
"{'data/savee/JK_su12.wav': ('data/savee/DC_su13.wav', 11.874499736572792)}"
"{'data/savee/JK_su12.wav': ('data/savee/JE_h05.wav', 11.47447687997919)}"
"{'data/savee/JK_f09.wav': ('data/savee/DC_h07.wav', 11.35904396036697)}"
"{'data/savee/JK_f09.wav': ('data/savee/JE_f09.wav', 10.496693338727594)}"
"{'data/savee/JK_f13.wav': ('data/savee/DC_f13.wav', 10.591746182314866)}"
"{'data/savee/JK_f13.wav': ('data/savee/JE_a04.wav', 10.645610939121607)}"
"{'data/savee/JK_su01.wav': ('data/savee/DC_h01.wav', 11.501587889357788)}"
"{'data/savee/JK_su01.wav': ('data/savee/JE_su01.wav', 11.72312111180688)}"
"{'data/savee/JK_sa11.wav': ('data/savee/DC_sa11.wav', 12.18137973865501)}"
"{'data/savee/JK_sa11.wav': ('data/savee/JE_sa11.wav', 11.524409919689809)}"
"{'data/savee/JK_h06.wav': ('data/savee/DC_h06.wav', 9.001904169470071)}"
"{'data/savee/JK_h06.wav': ('data/savee/JE_h06.wav', 10.980576673210216)}"
"{'data/savee/JK_sa05.wav': ('data/savee/DC_su14.wav', 12.302733463346364)}"
"{'data/savee/JK_sa05.wav': ('data/savee/JE_su12.wav', 12.008273999722503)}"
"{'data/savee/JK_n28.wav': ('data/savee/DC_sa05.wav', 12.5453082501574)}"
"{'data/savee/JK_n28.wav': ('data/savee/JE_sa05.wav', 12.288893227207792)}"
"{'data/savee/JK_n23.wav': ('data/savee/DC_n23.wav', 10.762846396989424)}"
"{'data/savee/JK_n23.wav': ('data/savee/JE_f04.wav', 10.57997595973458)}"
"{'data/savee/JK_su15.wav': ('data/savee/DC_su15.wav', 11.570317903732688)}"
"{'data/savee/JK_su15.wav': ('data/savee/JE_su15.wav', 10.357376290986611)}"
"{'data/savee/JK_d06.wav': ('data/savee/DC_f02.wav', 12.369512143631937)}"
"{'data/savee/JK_d06.wav': ('data/savee/JE_f10.wav', 11.929729920543679)}"
"{'data/savee/JK_f11.wav': ('data/savee/DC_h10.wav', 11.974818353004654)}"
"{'data/savee/JK_f11.wav': ('data/savee/JE_a04.wav', 11.800648301601763)}"
"{'data/savee/JK_h07.wav': ('data/savee/DC_h07.wav', 9.825544624223573)}"
"{'data/savee/JK_h07.wav': ('data/savee/JE_a04.wav', 11.622451601969559)}"
"{'data/savee/JK_a15.wav': ('data/savee/DC_a15.wav', 11.566452095212908)}"
"{'data/savee/JK_a15.wav': ('data/savee/JE_a10.wav', 12.056076333273955)}"
"{'data/savee/JK_n08.wav': ('data/savee/DC_f02.wav', 11.765987488744159)}"
"{'data/savee/JK_n08.wav': ('data/savee/JE_d08.wav', 11.948742521236811)}"
"{'data/savee/JK_a03.wav': ('data/savee/DC_h03.wav', 8.046945903966753)}"
"{'data/savee/JK_a03.wav': ('data/savee/JE_a03.wav', 8.425716509795109)}"
"{'data/savee/JK_d11.wav': ('data/savee/DC_f09.wav', 12.8724884925333)}"
"{'data/savee/JK_d11.wav': ('data/savee/JE_h02.wav', 12.356860502641648)}"
"{'data/savee/JK_d08.wav': ('data/savee/DC_su13.wav', 11.633480646265129)}"
"{'data/savee/JK_d08.wav': ('data/savee/JE_d08.wav', 11.14285078470741)}"
"{'data/savee/JK_n21.wav': ('data/savee/DC_d04.wav', 11.537507070883523)}"
"{'data/savee/JK_n21.wav': ('data/savee/JE_d04.wav', 10.481104741936576)}"
"{'data/savee/JK_sa10.wav': ('data/savee/DC_su13.wav', 12.978599817173725)}"
"{'data/savee/JK_sa10.wav': ('data/savee/JE_f09.wav', 12.455122974419378)}"
"{'data/savee/JK_f07.wav': ('data/savee/DC_h06.wav', 11.656418742715546)}"
"{'data/savee/JK_f07.wav': ('data/savee/JE_h06.wav', 11.80536890579857)}"
"{'data/savee/JK_f08.wav': ('data/savee/DC_f08.wav', 11.356587126705223)}"
"{'data/savee/JK_f08.wav': ('data/savee/JE_f08.wav', 12.131971622665795)}"
"{'data/savee/JK_n12.wav': ('data/savee/DC_sa07.wav', 11.833312253635759)}"
"{'data/savee/JK_n12.wav': ('data/savee/JE_h04.wav', 12.018813769591523)}"
"{'data/savee/JK_f04.wav': ('data/savee/DC_a04.wav', 10.149018692537615)}"
"{'data/savee/JK_f04.wav': ('data/savee/JE_a04.wav', 10.321776422840482)}"
"{'data/savee/JK_n07.wav': ('data/savee/DC_a09.wav', 12.440251585811398)}"
"{'data/savee/JK_n07.wav': ('data/savee/JE_d08.wav', 13.302928007290188)}"
"{'data/savee/JK_a11.wav': ('data/savee/DC_a04.wav', 11.628452273862965)}"
"{'data/savee/JK_a11.wav': ('data/savee/JE_a04.wav', 11.60493854911377)}"
"{'data/savee/JK_n18.wav': ('data/savee/DC_sa03.wav', 8.501958980488366)}"
"{'data/savee/JK_n18.wav': ('data/savee/JE_n18.wav', 10.181275118322686)}"
"{'data/savee/JK_d15.wav': ('data/savee/DC_su14.wav', 11.984350311007695)}"
"{'data/savee/JK_d15.wav': ('data/savee/JE_su15.wav', 12.290595115413085)}"
"{'data/savee/JK_d03.wav': ('data/savee/DC_sa03.wav', 10.304372310110535)}"
"{'data/savee/JK_d03.wav': ('data/savee/JE_n18.wav', 11.613610208898063)}"
"{'data/savee/JK_su08.wav': ('data/savee/DC_su08.wav', 10.29236326266114)}"
"{'data/savee/JK_su08.wav': ('data/savee/JE_su08.wav', 10.958059385939235)}"
"{'data/savee/JK_sa06.wav': ('data/savee/DC_sa06.wav', 11.41522974808026)}"
"{'data/savee/JK_sa06.wav': ('data/savee/JE_d01.wav', 12.245262784469459)}"
"{'data/savee/JK_n20.wav': ('data/savee/DC_n20.wav', 10.966680657410329)}"
"{'data/savee/JK_n20.wav': ('data/savee/JE_d05.wav', 12.676453563801768)}"
"{'data/savee/JK_sa09.wav': ('data/savee/DC_sa09.wav', 10.876999776500664)}"
"{'data/savee/JK_sa09.wav': ('data/savee/JE_f13.wav', 9.7658726222604)}"
"{'data/savee/JK_n29.wav': ('data/savee/DC_n29.wav', 10.685623958423351)}"
"{'data/savee/JK_n29.wav': ('data/savee/JE_h04.wav', 11.176530612485443)}"
"{'data/savee/JK_h05.wav': ('data/savee/DC_a08.wav', 11.068424217494375)}"
"{'data/savee/JK_h05.wav': ('data/savee/JE_h05.wav', 9.751357480790976)}"
"{'data/savee/JK_n22.wav': ('data/savee/DC_sa07.wav', 11.22920381859573)}"
"{'data/savee/JK_n22.wav': ('data/savee/JE_d05.wav', 10.557281253274738)}"
"{'data/savee/JK_h15.wav': ('data/savee/DC_h15.wav', 10.44138999269512)}"
"{'data/savee/JK_h15.wav': ('data/savee/JE_h05.wav', 11.977928017594012)}"
"{'data/savee/JK_sa01.wav': ('data/savee/DC_d01.wav', 10.8245322867586)}"
"{'data/savee/JK_sa01.wav': ('data/savee/JE_h01.wav', 10.64898218222194)}"
"{'data/savee/JK_n04.wav': ('data/savee/DC_f02.wav', 11.801984027514699)}"
"{'data/savee/JK_n04.wav': ('data/savee/JE_h05.wav', 12.077396055804902)}"
"{'data/savee/JK_f10.wav': ('data/savee/DC_h08.wav', 12.923438468130783)}"
"{'data/savee/JK_f10.wav': ('data/savee/JE_a05.wav', 13.632227561861615)}"
"{'data/savee/JK_sa14.wav': ('data/savee/DC_sa14.wav', 11.010786022508997)}"
"{'data/savee/JK_sa14.wav': ('data/savee/JE_sa14.wav', 13.114167776619851)}"
"{'data/savee/JK_a12.wav': ('data/savee/DC_h09.wav', 11.065537393352175)}"
"{'data/savee/JK_a12.wav': ('data/savee/JE_a02.wav', 11.785168359124095)}"
"{'data/savee/JK_n27.wav': ('data/savee/DC_sa04.wav', 12.335549445317842)}"
"{'data/savee/JK_n27.wav': ('data/savee/JE_d08.wav', 12.587032746252468)}"
"{'data/savee/JK_f03.wav': ('data/savee/DC_h03.wav', 8.332840254667461)}"
"{'data/savee/JK_f03.wav': ('data/savee/JE_a03.wav', 8.172819330436978)}"
"{'data/savee/JK_n30.wav': ('data/savee/DC_n24.wav', 12.426512861967735)}"
"{'data/savee/JK_n30.wav': ('data/savee/JE_n21.wav', 12.765538054790218)}"
"{'data/savee/JK_su09.wav': ('data/savee/DC_a08.wav', 10.806326020722237)}"
"{'data/savee/JK_su09.wav': ('data/savee/JE_a04.wav', 11.046128255782076)}"
"{'data/savee/JK_f06.wav': ('data/savee/DC_f06.wav', 11.376820867725849)}"
"{'data/savee/JK_f06.wav': ('data/savee/JE_f06.wav', 10.719998588248366)}"
"{'data/savee/JK_su07.wav': ('data/savee/DC_h10.wav', 10.829708143026389)}"
"{'data/savee/JK_su07.wav': ('data/savee/JE_a02.wav', 11.422916598067644)}"
"{'data/savee/JK_h03.wav': ('data/savee/DC_h03.wav', 8.67702247398595)}"
"{'data/savee/JK_h03.wav': ('data/savee/JE_a03.wav', 8.944028674425999)}"
"{'data/savee/JK_n16.wav': ('data/savee/DC_d01.wav', 11.145736732709727)}"
"{'data/savee/JK_n16.wav': ('data/savee/JE_h01.wav', 10.97599053872286)}"
"{'data/savee/JK_h11.wav': ('data/savee/DC_h11.wav', 12.872632440842258)}"
"{'data/savee/JK_h11.wav': ('data/savee/JE_h11.wav', 12.381022686118612)}"
"{'data/savee/JK_f15.wav': ('data/savee/DC_f15.wav', 12.497784952286716)}"
"{'data/savee/JK_f15.wav': ('data/savee/JE_a10.wav', 12.75641383997807)}"
"{'data/savee/JK_a08.wav': ('data/savee/DC_a08.wav', 9.748918378519841)}"
"{'data/savee/JK_a08.wav': ('data/savee/JE_a08.wav', 8.962790462803317)}"
"{'data/savee/JK_a07.wav': ('data/savee/DC_h08.wav', 9.662029938859783)}"
"{'data/savee/JK_a07.wav': ('data/savee/JE_a07.wav', 9.466698030709457)}"
"{'data/savee/JK_f05.wav': ('data/savee/DC_h10.wav', 10.68575870101416)}"
"{'data/savee/JK_f05.wav': ('data/savee/JE_a04.wav', 10.514394465363676)}"
"{'data/savee/JK_sa15.wav': ('data/savee/DC_sa15.wav', 11.672309320535433)}"
"{'data/savee/JK_sa15.wav': ('data/savee/JE_sa15.wav', 12.676360362385804)}"
"{'data/savee/JK_f12.wav': ('data/savee/DC_h14.wav', 12.659555841999369)}"
"{'data/savee/JK_f12.wav': ('data/savee/JE_a10.wav', 12.672623935064868)}"
"{'data/savee/JK_h01.wav': ('data/savee/DC_h10.wav', 11.117603637106143)}"
"{'data/savee/JK_h01.wav': ('data/savee/JE_a01.wav', 10.537573661669027)}"
"{'data/savee/JK_n17.wav': ('data/savee/DC_su02.wav', 10.579977625329361)}"
